long,lat,state
-81.828,36.78,42
-83.8338,31.53,8
-88.1435,31.2365,0
-98.1346,27.7132,40
-120.4192,37.3666,3
-74.3628,40.5424,28
-74.1127,40.9821,28
-84.8411,38.5385,14
-97.0272,42.6895,26
-116.4146,34.273,3
-73.3447,40.9038,31
-98.9298,33.4535,40
-94.3371,39.4552,21
-89.301,43.5358,45
-81.1081,31.9438,8
-100.1888,39.8347,13
-74.0785,39.9264,28
-89.608,35.3272,39
-78.9339,42.4612,31
-94.882,37.8366,13
-88.5828,47.0909,19
-79.6802,41.1459,35
-75.6445,40.2508,35
-97.3263,45.0548,38
-79.6526,34.5098,37
-122.905,46.2708,44
-84.6324,40.421,32
-89.1112,37.9721,11
-91.1486,41.8927,9
-105.0567,39.7748,4
-109.2646,38.3026,41
-95.2836,28.9559,40
-80.1101,27.0451,7
-81.2457,29.5389,7
-117.7738,33.6772,3
-84.0699,39.5254,32
-92.1884,30.954,15
-80.3539,27.4098,7
-93.4773,31.566,15
-87.8876,42.7129,45
-80.6911,40.1842,32
-96.1707,43.0748,9
-98.0475,26.1333,40
-90.0308,29.2135,15
-90.0321,40.6258,11
-94.6852,36.1709,33
-118.0579,34.1022,3
-94.6513,32.3569,40
-122.2401,47.8056,44
-74.5696,40.4523,28
-116.4916,43.8693,10
-89.6066,39.8876,11
-88.486,43.8107,45
-76.7265,42.9191,31
-93.4934,38.2477,21
-80.1637,26.0593,7
-103.4813,48.9559,25
-117.3683,33.825,3
-84.2115,38.8123,32
-92.7531,45.3901,20
-87.1122,40.4135,12
-102.7702,47.231,25
-74.2724,40.5202,28
-84.929,45.386,19
-89.0336,34.1788,22
-86.3301,35.5253,39
-91.759,35.5889,1
-118.1877,33.9886,3
-90.6509,46.5986,45
-77.5021,39.7022,17
-97.4397,26.0739,40
-83.1273,35.1718,24
-90.4252,35.5251,1
-122.092,48.0639,44
-77.8662,40.1803,35
-87.9107,39.0022,11
-94.2132,47.9209,20
-93.9426,41.5192,9
-92.8696,46.257,20
-94.3464,44.2701,20
-114.1625,42.4918,10
-122.7588,45.4642,34
-84.4845,39.4331,32
-92.9415,46.3617,20
-85.9143,41.9189,19
-122.6399,45.367,34
-102.1725,40.6831,4
-100.2516,34.4293,40
-90.4923,38.5513,21
-78.4634,40.2943,35
-92.2356,47.813,20
-88.6641,34.4447,22
-91.2362,42.8667,9
-83.555,39.6522,32
-121.4523,37.7269,3
-96.5311,30.346,40
-83.6379,41.0469,32
-92.2136,34.6109,1
-99.4696,29.3214,40
-74.7148,39.5731,28
-82.8961,42.4925,19
-90.3408,37.9828,21
-81.0881,36.953,42
-89.3158,32.3359,22
-116.1309,33.6262,3
-74.1844,40.9628,28
-83.9984,39.5022,32
-98.3747,48.7624,25
-95.0718,36.0673,33
-76.2824,38.9677,17
-90.5922,42.1532,9
-96.4529,32.744,40
-82.5608,27.5435,7
-95.0191,29.6203,40
-94.0892,43.0749,9
-111.9594,43.5936,10
-82.2996,39.8064,32
-99.098,48.6281,25
-99.0458,40.3378,26
-81.468,40.7977,32
-85.0614,35.8701,39
-92.8077,34.4069,1
-74.7443,40.67,28
-76.3691,41.2982,35
-93.3658,42.763,9
-84.2882,35.2632,39
-80.5107,34.5063,37
-77.34,38.6111,42
-94.0699,38.7438,21
-97.0848,28.7773,40
-106.2272,42.8618,47
-81.455,40.6539,32
-73.9198,40.9616,28
-89.2695,36.738,21
-123.2023,39.2689,3
-82.4737,40.3854,32
-77.4961,38.7878,42
-95.7539,31.0252,40
-75.9143,41.2849,35
-75.0613,39.7666,28
-84.7095,39.217,32
-77.6983,34.9645,24
-88.3052,37.4499,11
-116.8699,47.9658,10
-85.8604,35.5387,39
-93.9772,44.1715,20
-118.375,37.5105,3
-90.5046,40.5518,11
-94.9755,37.8471,13
-92.1243,45.0498,45
-90.5444,30.4255,15
-80.4141,27.7869,7
-97.3471,35.2335,33
-96.4828,43.0015,9
-95.6835,42.9798,9
-85.3511,44.5731,19
-74.3385,40.3064,28
-85.7157,44.9806,19
-79.4202,36.6716,42
-76.5492,40.868,35
-118.2353,34.2322,3
-89.8652,39.9831,11
-103.5538,44.6731,38
-92.755,39.0111,21
-86.5731,40.6416,12
-81.1532,35.7104,24
-75.5677,39.0711,6
-96.6221,33.6273,40
-81.558,38.3008,46
-122.5312,37.9393,3
-84.5922,37.0632,14
-110.9865,42.0692,47
-89.5559,32.7835,22
-88.8431,34.6381,22
-121.6031,48.2546,44
-87.219,37.7518,14
-95.5529,42.7499,9
-76.1417,42.978,31
-78.8858,39.5403,17
-91.5024,40.0471,21
-95.8641,32.5546,40
-74.0392,40.3618,28
-120.117,34.664,3
-111.2533,40.4733,41
-115.2636,36.0952,30
-97.7831,37.9016,13
-107.451,39.577,4
-80.1428,40.7886,35
-122.0473,37.6758,3
-82.7748,27.8139,7
-81.8402,40.299,32
-94.0447,45.4102,20
-80.675,34.5933,37
-91.0726,42.604,9
-78.0601,39.0933,42
-117.9681,34.0513,3
-98.1152,26.9364,40
-91.8399,33.9408,1
-93.1172,32.1165,15
-124.233,43.3789,34
-82.8422,41.4476,32
-96.1638,37.9805,13
-99.4209,39.6764,13
-89.6757,44.9195,45
-73.7547,41.022,31
-76.8529,41.6566,35
-117.6544,33.5008,3
-91.4284,44.0029,45
-95.6,42.317,9
-86.9012,38.8943,12
-95.9668,28.697,40
-97.1529,36.5611,33
-96.2893,47.5339,20
-93.3257,41.7297,9
-92.992,38.9793,21
-88.5355,38.3618,11
-112.6969,44.7268,23
-94.5585,41.8522,9
-96.8598,35.0812,33
-79.0295,42.6379,31
-87.5377,35.1349,39
-110.0766,42.8657,47
-111.6294,47.4041,23
-82.8877,31.6248,8
-75.6943,39.3968,6
-85.5475,41.5394,12
-73.0447,40.8124,31
-99.6018,43.88,38
-75.0648,43.0169,31
-79.051,42.3628,31
-77.2243,36.1813,24
-98.9247,31.9798,40
-103.4676,48.5824,25
-85.6353,38.2227,14
-94.4341,43.9241,20
-73.5037,40.8569,31
-121.5835,39.1518,3
-111.4269,35.8537,2
-84.3803,43.6777,19
-82.3806,36.3406,39
-100.5381,36.907,33
-96.7645,35.7094,33
-84.0858,40.6024,32
-91.7836,46.5828,45
-88.6409,40.8894,11
-102.2938,39.7029,4
-79.6996,40.325,35
-111.8514,33.2825,2
-99.7536,46.8679,25
-82.7048,37.1953,14
-92.606,37.3999,21
-122.866,38.4375,3
-95.3304,39.4159,13
-83.314,41.9419,19
-78.4026,35.1697,24
-88.0707,44.1758,45
-120.1782,40.1407,3
-92.089,43.2167,9
-100.5236,36.815,33
-83.8463,33.6049,8
-76.8939,40.8588,35
-88.0995,45.8061,19
-122.143,47.4467,44
-72.335,40.9826,31
-90.191,41.1719,11
-96.4123,29.1118,40
-110.6233,45.628,23
-74.9724,39.8769,28
-82.291,28.0464,7
-83.3809,35.1798,24
-106.1033,31.4366,40
-95.6357,36.8514,33
-86.2057,31.8495,0
-95.152,31.8969,40
-90.3835,42.57,45
-95.6099,32.3743,40
-122.7773,47.355,44
-122.3426,47.7564,44
-89.3672,40.7951,11
-74.2431,40.8849,28
-94.4836,40.8028,9
-73.5339,44.0824,31
-111.2092,47.4001,23
-94.4724,37.026,21
-107.9606,32.8398,29
-88.5289,30.4241,22
-96.1241,35.0942,33
-83.1929,42.1394,19
-113.7624,42.5599,10
-98.4769,36.2705,33
-87.345,35.9195,39
-75.084,40.6537,28
-76.8519,40.7104,35
-107.645,35.3381,29
-90.2934,45.3608,45
-81.8614,26.5782,7
-75.9017,38.2482,17
-83.1863,43.4128,19
-82.3034,27.6964,7
-120.866,37.602,3
-87.7761,32.3424,0
-82.6652,27.7931,7
-79.4044,39.6624,17
-111.9682,41.2279,41
-85.2037,40.1898,12
-84.3734,39.1856,32
-76.9649,39.0017,17
-82.5375,39.1172,32
-71.3203,41.4801,36
-81.0932,41.2844,32
-96.8867,32.1857,40
-89.1232,38.5224,11
-75.7676,39.1361,17
-98.8514,38.8874,13
-116.2874,33.7435,3
-99.7758,40.2792,26
-88.2325,38.5146,11
-80.4958,41.1969,35
-90.1436,43.5453,45
-96.8613,37.821,13
-82.4832,29.7779,7
-71.6146,42.5439,16
-95.2836,43.0644,9
-90.1653,30.4003,15
-93.387,42.9442,9
-82.3818,38.4375,32
-83.903,33.2524,8
-89.5337,32.7431,22
-80.8671,36.5231,24
-113.2355,46.476,23
-109.9384,41.0314,47
-91.697,44.1202,45
-90.308,34.9136,1
-98.8435,43.3869,38
-114.373,43.6867,10
-77.0465,40.9202,35
-100.4857,31.8955,40
-80.5794,33.1861,37
-74.6215,40.6561,28
-84.7924,40.7466,32
-85.6075,30.0856,7
-81.7869,27.4926,7
-91.6752,47.0302,20
-83.0947,40.8441,32
-78.8876,34.0578,37
-116.9384,47.7213,10
-77.0892,39.7452,35
-116.1357,47.5189,10
-95.8811,44.3974,20
-76.5876,38.9448,17
-77.037,41.2399,35
-91.0093,42.4438,9
-118.1355,34.084,3
-73.2642,40.7193,31
-105.2126,34.6072,29
-100.6417,35.6923,40
-76.9921,39.7869,35
-81.9652,37.8282,46
-85.4722,33.009,0
-93.6366,43.257,9
-106.7818,34.6109,29
-91.1417,41.9978,9
-87.5968,46.497,19
-81.2835,33.3552,37
-123.2499,39.8025,3
-92.668,46.281,20
-77.5713,37.5187,42
-95.6837,40.2359,26
-84.1492,34.0053,8
-86.9293,38.1168,12
-96.8259,28.6922,40
-79.5698,33.9957,37
-80.9059,39.6266,32
-86.129,33.1214,0
-80.212,36.4111,24
-80.9142,36.851,42
-81.313,37.6374,46
-84.9952,42.7612,19
-81.3994,41.0523,32
-83.1245,42.2731,19
-85.5109,36.1482,39
-85.964,38.2954,12
-94.5228,37.037,21
-123.589,46.3608,44
-88.2756,44.1763,45
-111.6402,45.8178,23
-104.3971,32.861,29
-87.7164,34.2651,0
-84.5079,41.5108,32
-74.0387,40.402,28
-94.5313,42.8129,9
-97.2256,32.9335,40
-88.4269,40.1068,11
-89.4411,40.2505,11
-90.3269,38.7996,21
-88.3592,44.8476,45
-94.9401,45.2331,20
-118.3973,33.7872,3
-105.4924,47.8336,23
-113.9362,36.907,2
-76.448,40.3369,35
-75.0387,43.2401,31
-104.5183,48.1447,23
-81.5191,41.4507,32
-89.6142,38.5452,11
-81.8485,26.7244,7
-85.846,34.6844,0
-84.5573,35.9895,39
-100.214,34.8538,40
-90.2861,32.189,22
-96.2474,41.0022,26
-90.1501,38.7024,11
-97.5567,35.5706,33
-110.9628,39.3302,41
-112.0857,41.6361,41
-84.6628,41.8181,19
-76.2197,40.4979,35
-89.404,42.1233,11
-91.9027,42.4621,9
-81.6807,29.9904,7
-93.6896,39.1942,21
-73.7016,41.3398,31
-98.2819,37.444,13
-77.8142,40.533,35
-109.0962,35.6606,2
-111.9369,45.2962,23
-107.882,34.1488,29
-96.1945,48.2929,20
-86.0757,35.2156,39
-77.6378,35.7912,24
-117.3893,48.8533,44
-87.9286,33.6517,0
-87.5817,46.4436,19
-84.8173,33.1723,8
-116.539,48.3092,10
-97.4928,34.3601,33
-91.6154,38.0013,21
-81.4018,41.3338,32
-88.1345,41.4118,11
-74.5309,44.6764,31
-94.7426,34.0292,33
-96.058,42.8198,9
-94.0498,44.9574,20
-106.2524,42.868,47
-101.3846,33.6788,40
-95.3201,35.9656,33
-95.0097,30.6957,40
-86.3917,32.5864,0
-111.4527,34.9112,2
-78.9401,39.6111,17
-79.177,35.4875,24
-88.6321,40.4493,11
-76.0587,39.7003,17
-85.0739,43.2086,19
-109.7206,32.7642,2
-81.3869,38.2082,46
-82.8191,38.5578,14
-77.6783,37.4215,42
-80.068,40.5011,35
-93.9178,35.1392,1
-74.6268,41.6319,31
-81.8111,37.4642,46
-83.4569,31.9488,8
-88.3835,41.5343,11
-80.8716,35.406,24
-85.3973,38.7581,12
-77.9284,35.7311,24
-81.3316,28.4968,7
-82.7992,37.5326,14
-86.6437,39.86,12
-122.5579,47.8979,44
-108.5679,43.7819,47
-75.3919,40.7279,35
-98.1423,43.1439,38
-112.0362,43.4871,10
-97.5385,39.9126,13
-90.4135,36.7632,21
-95.6331,38.0863,13
-97.4968,40.9702,26
-96.1725,32.2803,40
-77.6638,38.9106,42
-83.4447,41.6932,32
-81.034,35.5344,24
-123.3715,46.1303,34
-84.6659,43.7882,19
-120.519,34.7477,3
-91.3062,34.6936,1
-106.3319,35.5709,29
-114.3113,34.5006,2
-82.0145,33.0909,8
-77.7925,43.29,31
-86.4129,35.7193,39
-90.3791,43.9622,45
-94.3615,35.583,1
-119.2013,35.4794,3
-94.6777,33.2029,40
-81.0378,35.0142,37
-92.7236,33.022,1
-91.3145,40.8599,9
-80.687,37.9649,46
-91.0436,41.0977,9
-81.7505,37.0633,42
-74.0123,41.3645,31
-106.7589,34.6803,29
-86.3904,40.615,12
-123.2105,39.1464,3
-98.9333,26.4753,40
-90.7409,44.4164,45
-73.0059,40.8812,31
-88.3264,46.0967,19
-79.8437,41.897,35
-83.2202,34.1238,8
-79.657,40.0474,35
-98.1725,34.7494,33
-91.7378,30.0602,15
-75.5382,40.1862,35
-90.3645,38.3655,21
-89.1893,38.3288,11
-76.8875,38.9241,17
-121.4368,43.8815,34
-87.7419,31.911,0
-103.0373,34.3855,40
-79.0443,43.2488,31
-120.6173,37.3854,3
-87.0552,39.9834,12
-101.7734,47.2665,25
-80.9523,40.9042,32
-75.8884,40.1538,35
-117.7466,48.0572,44
-95.2391,35.2545,33
-97.462,37.7749,13
-77.3051,35.9625,24
-78.7327,38.3724,42
-82.4745,31.5432,8
-86.2002,39.8325,12
-96.5302,35.7969,33
-77.547,39.6766,17
-88.4994,30.6638,22
-88.4525,43.3371,45
-97.844,26.1708,40
-96.2566,39.8711,13
-92.6425,31.924,15
-94.3768,44.8855,20
-86.7725,39.2862,12
-80.1923,25.984,7
-94.82,38.8833,13
-82.4479,38.3224,46
-76.0258,39.7509,35
-84.0353,41.3196,32
-103.3579,48.2817,25
-96.2856,32.012,40
-89.5402,42.8643,45
-86.9944,30.3865,7
-76.1654,39.2268,17
-80.7093,36.234,24
-89.8203,43.972,45
-93.9816,41.6854,9
-83.9005,43.4176,19
-77.0023,38.6745,17
-81.9866,27.957,7
-90.1268,38.7296,11
-94.0033,36.1044,1
-93.745,36.4105,1
-87.3433,31.4264,0
-89.2775,40.7148,11
-119.6549,36.3274,3
-110.5555,41.7761,47
-73.5268,41.4618,5
-74.7059,39.8987,28
-75.8066,40.2777,35
-95.0925,45.7965,20
-90.1793,38.565,11
-76.244,40.679,35
-92.5132,39.3059,21
-83.3786,30.9941,8
-78.7637,40.4914,35
-84.6998,34.4383,8
-100.8527,37.9753,13
-122.7888,38.2506,3
-82.6709,32.1805,8
-94.4583,38.8029,21
-92.0291,45.5358,45
-79.7073,41.1806,35
-82.4407,34.7324,37
-92.4385,38.5127,21
-97.1312,46.2641,25
-116.8747,36.4277,3
-77.3164,41.1858,35
-117.6714,33.6605,3
-88.215,42.8087,45
-76.1388,43.0992,31
-93.4235,35.0693,1
-84.5968,41.5817,32
-91.6328,35.7149,1
-83.372,43.2492,19
-90.4203,38.5788,21
-80.3971,25.5396,7
-112.5438,48.8432,23
-94.1957,43.0129,9
-81.7518,40.276,32
-95.2586,46.9284,20
-82.4027,34.7837,37
-90.5621,44.9485,45
-81.3862,25.858,7
-75.9012,41.2774,35
-118.0345,37.6469,30
-98.1233,26.2642,40
-88.6932,34.1144,22
-94.9727,40.0253,21
-77.3101,39.2267,17
-92.7005,40.492,21
-76.6493,34.73,24
-74.1273,40.7874,28
-105.5861,36.5215,29
-73.7414,41.3688,31
-89.309,44.4937,45
-119.22,36.3834,3
-94.0768,44.6083,20
-80.9406,28.9594,7
-105.9752,35.809,29
-94.8834,38.0155,13
-95.5606,33.3222,40
-87.0724,40.1722,12
-101.7012,46.3892,25
-93.4855,39.1048,21
-87.0269,31.3001,0
-82.7191,32.727,8
-105.3695,40.0636,4
-82.3156,40.8668,32
-99.1217,39.6698,13
-97.8445,26.2006,40
-88.1978,34.8077,22
-84.1445,42.9869,19
-89.5828,41.361,11
-93.9488,41.0413,9
-120.807,45.6928,44
-90.7536,35.4028,1
-102.5095,36.7313,33
-74.3243,40.5534,28
-75.5438,40.5856,35
-95.8353,29.7905,40
-74.6409,40.1439,28
-93.8865,43.0877,9
-89.5507,44.5241,45
-94.985,44.5534,20
-123.8331,45.4562,34
-124.4065,42.5045,34
-83.4069,43.1567,19
-84.5793,42.2633,19
-80.8428,33.0341,37
-97.6154,32.5299,40
-88.7877,39.1867,11
-78.9978,39.5516,17
-110.0512,36.5027,2
-88.164,41.3207,11
-87.5657,40.771,11
-76.5403,41.9312,35
-74.9088,42.4458,31
-113.2071,37.1979,41
-96.5579,46.7105,20
-102.5243,34.0665,40
-80.9355,40.7547,32
-100.887,46.829,25
-111.9569,39.9559,41
-94.451,37.7646,21
-97.5287,42.199,26
-124.031,44.8746,34
-84.3272,33.7842,8
-114.1018,46.7756,23
-85.9687,32.8304,0
-83.7635,37.1464,14
-87.1471,39.9871,12
-86.2605,33.178,0
-82.6669,37.151,14
-92.2145,30.4037,15
-80.2984,26.7549,7
-93.6152,43.4707,9
-98.0078,40.8645,26
-98.1861,36.247,33
-94.6826,31.9113,40
-97.7055,36.356,33
-94.508,38.6544,21
-100.5993,46.8209,25
-78.4978,43.018,31
-88.9747,37.4713,11
-92.0496,40.9582,9
-88.6084,39.5951,11
-93.2158,37.0365,21
-80.1653,25.6908,7
-93.6634,45.1579,20
-97.6389,48.5358,25
-118.99,37.6273,3
-79.7986,41.1368,35
-104.8456,39.1063,4
-123.003,46.7459,44
-87.8011,41.0788,11
-76.9836,39.8118,35
-121.6511,37.9633,3
-117.1069,33.5999,3
-83.8383,41.7085,32
-121.3675,41.8898,3
-118.6363,35.8113,3
-122.9235,46.177,44
-80.1184,35.4071,24
-84.4117,44.3592,19
-95.7408,29.2832,40
-96.6485,44.0004,38
-87.3078,38.7743,12
-71.3924,41.9233,36
-86.0963,44.6292,19
-122.8016,42.4677,34
-85.3491,34.4788,8
-98.6967,44.4552,38
-108.733,42.5012,47
-82.1728,36.2772,39
-80.8656,32.1181,37
-97.3654,32.8657,40
-105.7264,39.6957,4
-85.7413,34.6306,0
-80.834,38.9379,46
-81.8012,37.3534,46
-95.9418,37.0921,13
-112.6031,48.5987,23
-83.0646,37.7459,14
-84.5144,39.2159,32
-86.4488,42.1159,19
-86.0659,38.2883,12
-79.2071,34.0002,37
-92.384,36.3351,1
-83.9739,40.6024,32
-77.3302,39.8735,35
-79.2782,41.021,35
-105.3602,35.2659,29
-85.6465,38.2466,14
-119.4465,36.5137,3
-71.491,42.7491,27
-81.9656,38.9876,46
-95.9401,47.184,20
-89.1239,37.8107,11
-88.1248,41.5048,11
-85.7687,31.3071,0
-84.6898,43.1077,19
-89.8633,41.0935,11
-82.9996,35.4854,24
-80.3263,40.739,35
-84.3634,30.1996,7
-99.7983,32.2115,40
-75.289,43.2236,31
-84.0904,39.5329,32
-93.7936,36.9631,21
-120.4393,46.6045,44
-72.9364,40.9357,31
-88.5388,38.0902,11
-88.2399,42.4545,11
-123.8173,40.2289,3
-117.0709,43.7408,34
-96.6252,44.6669,38
-117.2748,47.8184,44
-80.2731,40.2789,35
-72.0176,41.3379,5
-93.5227,38.5319,21
-78.366,40.2255,35
-71.2878,41.5159,36
-79.2081,36.5372,24
-84.2481,38.89,14
-90.3565,40.2279,11
-84.6602,37.5331,14
-99.2114,43.6005,38
-81.1014,29.2985,7
-88.8474,39.8053,11
-91.3096,29.691,15
-80.5886,34.1198,37
-88.3258,31.7678,0
-88.8437,35.8743,39
-80.2055,40.2924,35
-89.8043,30.2268,15
-91.951,38.8551,21
-112.1901,42.6504,10
-95.5749,42.128,9
-89.377,38.3541,11
-74.3319,41.03,28
-92.6026,46.8654,20
-86.0836,41.7965,19
-113.5995,34.6931,2
-82.0119,40.1377,32
-90.3232,45.2206,45
-120.1537,44.5703,34
-107.364,35.17,29
-72.9937,44.1028,43
-92.4743,39.6335,21
-96.9018,37.0424,13
-84.7253,31.4383,8
-84.6516,41.6695,32
-100.5748,33.2502,40
-109.0674,35.7477,2
-114.4722,32.9843,2
-75.701,40.8289,35
-78.5174,40.316,35
-81.8198,41.2465,32
-103.8912,41.2328,26
-122.2191,47.6492,44
-98.9367,38.5164,13
-121.7198,36.4824,3
-93.1526,45.7958,20
-87.281,38.4919,12
-120.467,47.5175,44
-86.0211,40.1742,12
-90.1679,38.6542,11
-86.2731,44.2131,19
-90.6069,39.7534,11
-97.53,39.452,13
-81.5997,29.6502,7
-98.6184,34.6294,33
-95.445,41.5941,9
-78.8251,38.2691,42
-119.4206,36.3493,3
-78.7731,38.6335,42
-81.4407,37.3364,46
-99.0534,33.0149,40
-94.3298,46.6528,20
-92.7011,43.4618,9
-122.1058,47.8526,44
-95.7078,41.7352,9
-114.2281,44.5055,10
-95.3145,39.2158,13
-95.2649,39.8603,13
-87.7065,44.5447,45
-92.6582,30.2233,15
-74.818,42.3338,31
-88.0785,44.4308,45
-106.9122,34.1551,29
-109.4751,40.8889,41
-75.9033,44.0356,31
-92.6459,35.9084,1
-86.4165,36.8772,14
-81.7322,28.6067,7
-123.1222,45.4917,34
-99.5702,28.5699,40
-88.0643,38.1626,11
-90.0501,34.9512,22
-74.038,41.8297,31
-86.5629,36.5139,39
-82.2977,35.9163,24
-97.4283,31.4186,40
-73.4433,41.268,5
-91.5186,36.2657,1
-80.2228,40.6396,35
-94.1265,33.6746,1
-92.8538,44.7318,20
-92.8253,38.208,21
-78.1783,40.2053,35
-101.9517,46.3758,25
-122.2932,37.8382,3
-93.9114,43.2308,9
-89.7729,41.0639,11
-98.6913,26.3126,40
-123.2789,42.9273,34
-89.5306,30.8391,22
-83.352,43.3363,19
-122.7536,38.513,3
-111.3745,32.561,2
-77.8763,35.5414,24
-120.3183,46.4277,44
-78.4693,37.2415,42
-80.393,33.9392,37
-75.0518,42.583,31
-121.9078,39.1405,3
-95.1031,44.547,20
-94.3077,39.5567,21
-72.3493,41.0661,31
-117.9767,46.3168,44
-98.1545,38.517,13
-100.3846,40.5335,26
-98.4339,39.8219,13
-97.2968,26.1097,40
-104.1963,35.9451,29
-85.8211,35.9584,39
-94.4714,45.7304,20
-77.1375,42.1793,31
-80.4582,37.7756,46
-97.196,31.452,40
-92.9096,36.1542,1
-92.5368,41.2885,9
-122.5767,45.8022,44
-76.7121,39.8825,35
-87.6139,40.8849,11
-101.0556,34.3674,40
-90.421,29.8081,15
-77.8226,40.8266,35
-88.3905,35.7894,39
-97.2827,32.6296,40
-84.4144,37.4027,14
-97.9316,37.6111,13
-77.2034,40.0199,35
-95.8902,41.4971,9
-120.8742,46.5332,44
-80.3039,34.1142,37
-78.7501,36.1285,24
-82.4926,35.0348,37
-104.8673,39.5926,4
-122.0979,37.3503,3
-93.9203,45.0669,20
-118.6704,35.8096,3
-82.7781,39.5543,32
-92.5121,32.5503,15
-80.858,37.3727,42
-89.4926,43.8851,45
-89.107,42.0031,11
-76.8707,43.0839,31
-85.1539,40.3483,12
-121.2928,39.2053,3
-82.262,28.6451,7
-81.3348,40.9618,32
-97.7199,43.1481,38
-122.1818,47.8968,44
-87.9578,40.0329,11
-90.0341,35.8572,1
-105.1646,38.3644,4
-107.0759,32.6726,29
-86.7492,33.359,0
-118.5817,37.407,3
-77.8137,39.6268,17
-106.8177,32.394,29
-93.7237,32.0181,15
-111.8614,48.5031,23
-118.7117,47.7581,44
-88.2027,36.434,39
-90.6807,40.4709,11
-87.4775,36.8381,14
-80.5467,40.8392,32
-87.0902,37.2517,14
-91.1972,35.2573,1
-122.2273,46.9727,44
-73.4922,40.6678,31
-88.7405,38.2317,11
-95.4701,43.5373,20
-77.1568,39.8825,35
-74.8524,39.1465,28
-90.6248,39.1591,11
-84.7441,33.5694,8
-89.4255,42.9859,45
-77.2462,39.9303,35
-98.6609,38.1049,13
-98.3414,35.1043,33
-121.9151,47.6926,44
-105.7629,35.584,29
-120.1792,48.4715,44
-119.6833,38.8913,30
-91.6708,35.2354,1
-88.4696,39.7144,11
-91.93,43.5298,20
-122.3469,47.7937,44
-82.784,27.8435,7
-81.3718,28.6295,7
-89.5505,37.1922,21
-113.8627,35.4109,2
-93.6385,35.2982,1
-104.7929,46.5002,23
-91.6662,39.43,21
-92.266,37.1341,21
-93.2786,43.0648,9
-85.5906,42.2,19
-82.3497,34.7638,37
-85.6862,30.7786,7
-99.6702,28.5739,40
-75.6802,37.7799,42
-81.2634,39.3787,46
-83.0595,32.4331,8
-96.5687,34.125,33
-106.4244,36.1768,29
-91.3783,40.1767,11
-89.6912,45.8946,45
-95.5358,44.6513,20
-92.1697,44.1648,20
-74.0358,40.1308,28
-91.0467,32.8963,22
-117.35,47.7795,44
-83.9142,34.1712,8
-98.4187,30.5862,40
-88.1497,39.1042,11
-89.6048,40.6184,11
-80.7751,39.2963,46
-82.8544,31.297,8
-97.1163,38.9029,13
-77.7599,38.3343,42
-90.5839,36.4134,1
-111.6718,40.0539,41
-119.1502,36.0577,3
-84.3513,34.0391,8
-79.871,36.9679,42
-80.7678,40.8991,32
-121.133,36.2164,3
-103.1649,38.4525,4
-73.6151,41.397,31
-91.1059,38.2702,21
-96.2247,41.778,26
-89.8885,42.0142,11
-90.0339,38.6302,11
-90.8257,43.2916,45
-120.5191,39.7613,3
-102.47,41.0913,26
-78.7233,42.1631,31
-75.4838,40.3771,35
-114.3754,34.5506,2
-75.4813,41.5945,35
-76.4574,39.3819,17
-74.9966,42.0833,31
-81.2279,38.0645,46
-89.1142,37.8773,11
-74.6318,40.0258,28
-98.4177,42.4,26
-114.7206,48.118,23
-69.8346,43.9346,18
-84.0908,39.9027,32
-86.9454,33.4396,0
-78.7485,37.0811,42
-97.373,48.2924,25
-74.2798,40.8271,28
-86.5739,35.6117,39
-90.4554,38.6223,21
-83.6496,37.2701,14
-84.2205,39.3672,32
-94.746,35.6821,33
-99.8276,40.1383,26
-89.8825,35.5195,39
-90.8031,30.3156,15
-74.6691,42.3715,31
-93.0508,40.9791,9
-92.4067,46.6628,20
-105.8391,35.5388,29
-122.9052,39.1655,3
-95.4078,37.3469,13
-80.391,25.4936,7
-95.0506,39.5375,21
-89.6845,33.9764,22
-77.3057,40.343,35
-75.7331,39.755,6
-107.4221,37.0201,4
-112.4771,48.1868,23
-80.7698,41.0291,32
-79.4105,38.1954,42
-89.4723,39.1752,11
-79.5746,40.5994,35
-97.8725,30.1214,40
-93.9968,42.4698,9
-110.394,40.1753,41
-95.9512,43.9306,20
-114.0818,47.6696,23
-91.122,38.8124,21
-89.1498,35.318,39
-82.3091,40.0725,32
-81.3446,34.165,37
-82.7943,39.9588,32
-84.8037,39.1622,32
-120.7428,38.5455,3
-77.0554,39.863,35
-94.6785,41.8747,9
-90.48,39.5487,11
-117.7714,33.889,3
-88.6031,43.3441,45
-88.1722,38.0861,11
-123.5082,40.8111,3
-79.9524,36.7514,42
-91.1645,40.6353,11
-78.0482,39.666,17
-105.9028,31.3344,40
-92.719,43.5654,20
-106.9642,44.7961,47
-91.6995,46.512,45
-123.7952,45.3761,34
-82.6025,38.419,14
-80.0,34.8643,24
-81.8337,30.1689,7
-72.9753,41.8802,5
-85.2738,43.4434,19
-85.4182,42.2911,19
-102.8214,33.1883,40
-80.6241,37.2168,42
-97.5899,30.2388,40
-80.4225,41.6564,35
-90.4765,41.5657,9
-73.1909,44.3184,43
-95.8514,41.9233,9
-93.6991,32.9074,15
-74.7098,39.4506,28
-105.8385,46.4059,23
-91.5545,41.2901,9
-90.3935,29.8825,15
-82.1481,41.2072,32
-94.193,33.0174,40
-89.2627,32.0722,22
-114.1492,46.4161,23
-116.6157,43.7113,10
-94.2389,29.925,40
-86.2745,41.5286,12
