,long,lat,country
641703,24.177475,50.168527000000005,32
181983,7.233333,51.0,12
613120,16.416667,59.5,31
151321,8.033333,52.466667,12
155606,10.166667,49.35,12
452745,20.318056,42.921667,21
163718,12.5,50.966667,12
507861,19.759844,51.985146,24
21119,16.016667,46.85,1
34133,19.125277800000003,43.601944399999994,4
486967,17.762574,51.364668,24
186409,7.3,50.733333,12
577436,19.870278,43.178056,27
166949,7.25,51.966667,12
158059,10.383333,53.416667,12
274204,4.580954,47.500119,11
459595,4.421083,51.891869,22
257650,3.039995,47.685046,11
417254,10.566667,45.383333,17
614107,13.694444400000002,45.4627778,29
400053,11.35,45.8,17
316257,3.016664,44.543919,11
5311,20.2580556,41.6122222,0
580093,22.2775,42.821667,27
162632,7.066667,49.283333,12
130825,8.183333,50.083333,12
655624,30.974473,51.130747,32
334178,-2.666667,53.13333299999999,13
475983,5.0833330000000005,61.183333,23
295729,3.013058,48.555351,11
197542,12.348395,55.625530000000005,8
618875,22.1166667,48.7,28
213820,-0.75,38.633333,30
179645,9.0,54.166667,12
185600,8.533333,51.533333,12
433141,22.9819444,54.8794444,19
650947,34.511672999999995,50.835237,32
406823,9.533333,44.883333,17
184180,12.133333,50.683333000000005,12
602498,18.741667,59.275,31
531760,-8.928313000000001,39.143345,25
364206,16.3833333,43.6333333,6
295708,5.358761,46.422776,11
10232,20.796944399999997,40.815,0
606367,12.733333,57.583333,31
286452,6.75,44.883333,11
85924,29.2,55.6666667,2
90019,29.116666700000003,55.4,2
656292,30.123875,46.282525,32
87366,30.1877778,52.99277779999999,2
77019,23.05,41.4833333,5
370771,13.9452778,45.0675,6
462356,6.198382,53.17267,22
83157,31.47305560000001,53.88527779999999,2
527044,15.341283,51.014549,24
310441,5.808705000000001,48.525568,11
383799,16.45,46.65,15
212652,-2.231212,38.642902,30
2204,20.6788889,40.3377778,0
514410,14.465851999999998,53.32300600000001,24
525873,22.811242,49.934094,24
420625,23.9833333,54.7,19
333242,-0.8,52.966667,13
487709,23.420016,51.426756,24
406342,11.866667,44.35,17
79888,25.3333333,42.8833333,5
579407,21.4775,43.840833,27
124198,9.366667,54.05,12
225024,-6.098128,43.514702,30
26494,14.716667,48.566666999999995,1
431599,26.0833333,55.6833333,19
459730,5.900342,51.897896,22
559923,27.15,45.583333,26
461203,5.076016,51.667484,22
474974,15.075,67.90083299999999,23
349276,22.4833333,39.45,14
84935,28.133333299999997,54.4166667,2
108604,13.4129,50.280297,7
525295,15.209325,53.718971999999994,24
647274,33.544973999999996,44.54431,32
178978,12.583333,48.583333,12
486339,21.294289000000003,51.256959,24
572641,20.470833,43.409167,27
7446,20.2180556,40.471388899999994,0
519567,20.045591,49.501281,24
336359,21.5402778,39.7725,14
559906,23.0,44.766667,26
122917,11.366667,53.86666700000001,12
165366,11.583333,47.716667,12
103737,15.509184,49.595918,7
206336,26.34,59.1138889,9
69331,23.25,42.9833333,5
403368,14.75,37.966667,17
552457,25.5,44.566666999999995,26
415946,12.2,44.25,17
270479,4.297226,44.038899,11
491526,19.102153,52.898421,24
252014,23.583333,60.4,10
637768,28.633333,50.7,32
461536,5.01473,52.195677,22
106130,13.338076,50.198577,7
542303,23.05,47.166667,26
314494,2.836739,43.944725,11
586001,12.833333,63.55,31
653890,22.994789,49.682474,32
212856,1.027503,41.295669,30
125541,8.533333,48.433333000000005,12
338457,24.4333333,35.35,14
55647,5.1,49.9,3
166088,10.383333,53.233332999999995,12
427805,24.35,54.6666667,19
351689,23.65,40.5,14
426647,25.05,54.65,19
16266,12.25,47.45,1
528549,-8.299452,40.690598,25
656752,26.187613,48.438117,32
192688,8.395693,56.054999,8
483106,18.584506,52.764072,24
402319,9.483333,45.75,17
343895,22.0,37.3166667,14
332283,-2.983333,58.966667,13
465630,12.983333,67.883333,23
532568,-8.213836,39.263396,25
24180,15.7,47.216667,1
264476,2.70533,45.790172,11
527709,-8.706289,39.914906,25
137601,11.583333,49.316666999999995,12
502205,22.635622,50.751199,24
474648,8.683333,63.75,23
43833,18.273055600000003,44.953055600000006,4
186920,8.25,50.083333,12
250261,25.121667,60.47305600000001,10
280207,-1.035624,44.70478,11
602675,13.933333,55.433333,31
484701,21.948771,53.874295999999994,24
148303,9.3,54.6,12
480783,16.975527,50.872725,24
126851,11.966667,47.783333,12
621429,18.1666667,48.5,28
255019,-0.838942,43.512484,11
103307,12.942027,50.335205,7
331231,-4.3,52.066666999999995,13
95704,27.2166667,52.5833333,2
534154,-8.323724,41.549551,25
168872,14.55,51.233333,12
237622,-1.289829,41.190339,30
150001,6.8333330000000005,50.6,12
353365,25.7166667,41.1333333,14
88842,30.241388899999997,52.1563889,2
604139,15.816667,58.066667,31
260012,3.160025,49.101904,11
357252,20.8666667,37.8,14
617659,14.090555599999998,45.63,29
150968,10.433333,49.133333,12
638547,29.034499,51.298502,32
248981,30.266667,61.983332999999995,10
113713,16.535376,50.048328000000005,7
196874,10.140167,55.44919599999999,8
100626,17.337854,49.78369,7
53958,3.8,50.65,3
363268,17.216666699999998,43.4466667,6
358823,22.3333333,39.2,14
540972,-8.733317,39.640025,25
548610,25.85,44.716667,26
482633,21.578764000000003,50.037151,24
568316,23.366667,47.5,26
121078,10.266667,47.35,12
456703,5.981503,51.437767,22
384682,17.723597,46.284818,15
277630,5.55872,46.844345,11
86331,30.393055600000004,52.935277799999994,2
310338,-1.185475,43.658935,11
633828,30.990318,50.187221,32
113901,13.384787,50.506263,7
570275,23.75,46.016667,26
445494,23.6697222,56.6788889,18
658115,31.648509000000004,51.992928000000006,32
549399,28.35,43.816666999999995,26
606215,13.15,62.63333299999999,31
425216,24.4166667,55.716666700000005,19
473426,7.666667,58.95,23
90554,29.0,53.0666667,2
90531,25.8333333,53.6,2
501650,21.050939,49.711034000000005,24
458094,4.4139,52.137861,22
538212,-8.716562,40.401815,25
666198,36.066751,49.885511,32
315676,2.999068,50.682909,11
498738,21.0,50.3,24
236896,-6.398865,43.548635,30
314176,-0.8764629999999999,43.133769,11
360754,15.6,45.6166667,6
165749,10.266667,49.866667,12
275356,0.4333329999999999,44.516667,11
338810,24.1,37.65,14
343637,22.8366667,40.4875,14
268267,3.796229,45.503854,11
428133,24.3833333,54.1833333,19
406423,12.066667,42.833333,17
198133,11.656566,54.888943000000005,8
549640,25.466667,45.816666999999995,26
654938,33.787013,50.719056,32
589868,12.35,58.716667,31
284230,6.80018,45.634353999999995,11
592406,17.958889000000003,62.626389,31
571799,21.200278,42.811667,27
484927,18.109161,50.663198,24
155833,14.016667000000002,53.716667,12
331875,-1.2,53.95,13
648148,31.538214,47.366595,32
593505,14.75,57.85,31
266593,2.566547,49.458148,11
470139,16.3,68.15,23
635810,37.522642,50.237903,32
344039,22.4513889,40.4561111,14
94865,30.106111100000003,55.7058333,2
92322,27.0,55.2333333,2
186599,8.95,50.55,12
498608,18.297922,53.854043,24
249975,27.166666999999997,62.85,10
495672,19.6,51.483333,24
564506,26.75,44.516667,26
135241,13.033333,52.683333,12
195948,8.866794,56.923247,8
430298,23.2333333,55.3666667,19
254116,-0.141352,46.056681,11
188796,12.516667,51.083333,12
444720,25.25,56.533333299999995,18
466672,11.216667,60.083333,23
291144,2.238583,48.64026,11
59560,3.966667,50.783333,3
157098,12.066667,50.85,12
241848,21.833333,62.333333,10
91245,27.1666667,54.0166667,2
88297,28.616666700000003,55.15,2
198225,9.782801,57.393999,8
551746,24.75,45.016667,26
10793,20.4477778,41.0933333,0
545862,23.35,44.3,26
414868,16.05,38.066666999999995,17
501274,21.837151,51.228669,24
360011,17.3666667,45.4333333,6
94382,24.25,53.4,2
73910,25.35,43.2,5
136626,11.683333,48.383333,12
21197,15.116667,48.766667,1
297958,0.009304,47.230911,11
21427,14.266667000000002,47.516667,1
249081,25.866667,61.05,10
507120,20.133277,54.114827000000005,24
195036,11.244239,55.349364,8
370575,16.2411111,46.283333299999995,6
434320,24.3602778,56.0238889,19
649050,31.672307,50.6006,32
230952,-3.5820220000000003,36.929377,30
18864,15.916667000000002,46.85,1
491241,21.984779,54.156548,24
487858,21.749154,49.662479,24
183930,11.45,49.85,12
107790,15.333332999999998,50.466667,7
612299,12.016667,58.899722,31
141241,9.0,54.216667,12
478197,21.606768,51.412289,24
647310,35.499588,49.647234000000005,32
351278,20.3694444,39.46194439999999,14
72157,25.15,43.05,5
494571,14.283333,53.9,24
463414,4.324607,52.015111,22
570889,22.016667,45.533333,26
324002,-3.483333,55.666667,13
143996,14.633333,50.883333,12
526567,20.398189,50.55523,24
512403,21.068998,52.938736,24
423518,24.9166667,55.8666667,19
162335,13.616667,54.333333,12
30361,18.1605556,43.84305560000001,4
284289,-0.8266709999999999,44.407616,11
242167,22.683333,63.583333,10
138424,8.316667,47.866667,12
246215,25.983333,61.166667,10
47743,4.2,50.766667,3
49295,3.85,50.466667,3
173552,10.516667,54.216667,12
570289,26.466667,45.233333,26
164830,7.466667,49.65,12
508424,19.694952,51.410445,24
325436,-3.3833330000000004,53.0,13
274581,7.0438279999999995,48.695624,11
16818,14.766667000000002,48.466667,1
607370,17.330556,62.398889,31
178654,7.383333,50.583333,12
334091,1.0,52.61666700000001,13
494583,20.637275,51.533691,24
286698,2.888318,47.881015000000005,11
261981,4.759569,46.26028,11
173763,6.483333,51.433333000000005,12
350769,20.2586111,39.5255556,14
447141,28.506944,45.758056,20
666378,23.370233,49.764982,32
266502,2.0564720000000003,46.462564,11
560580,27.1,46.033333,26
418076,16.016667,40.7,17
593710,13.616667,57.13333299999999,31
295451,4.962869,47.074021,11
15470,16.471944,48.61,1
99969,15.017304,50.880996,7
318332,0.758138,49.617442,11
384318,21.9,47.533333,15
180050,9.083333,53.216667,12
285341,5.692657,44.92125,11
366837,14.2386111,45.4838889,6
540364,-9.309347,38.796984,25
554767,25.983333,47.666667,26
506166,19.355284,51.733118,24
119519,8.166667,48.7,12
202181,24.1236111,58.2113889,9
120355,13.016667,50.783333,12
242397,30.1,63.066667,10
392802,-8.826666699999999,51.6352778,16
330474,-5.4166669999999995,55.733332999999995,13
394689,-8.7558333,52.3911111,16
213173,-1.774418,42.998544,30
4736,19.8166667,42.0833333,0
104306,14.792425,48.852868,7
160828,8.666667,49.566666999999995,12
453844,19.365833,43.098056,21
149969,7.1666669999999995,50.383333,12
644482,30.016667,51.283333,32
205274,22.949722199999997,58.8308333,9
130446,9.683333,54.783333,12
549982,26.7,46.183333000000005,26
563884,23.316667,46.483333,26
660186,36.31179,48.152291,32
509286,18.466541,50.472518,24
466114,4.9166669999999995,59.3,23
449377,29.587778000000004,46.662778,20
439792,24.2427778,56.9858333,18
88483,28.85,54.8833333,2
308335,1.010317,49.638605,11
296266,7.342463,48.542418,11
409929,12.133333,43.25,17
353681,24.7333333,40.716666700000005,14
616447,14.153333300000002,45.5483333,29
649657,33.115934,48.669614,32
554210,22.583333,46.25,26
327427,-5.716667,57.266667000000005,13
464145,6.049054,50.907102,22
548765,26.783333,46.466667,26
540276,-7.965379,41.497671999999994,25
666006,37.233842,47.555965,32
392504,-8.766666699999998,54.0166667,16
511485,19.889609,50.035962,24
646592,25.606536,49.446786,32
476741,4.938056,60.49166700000001,23
507027,21.969903,51.148001,24
68908,27.55,42.9166667,5
353613,22.3438889,40.8005556,14
242770,23.883333,60.183333,10
455693,18.978610999999997,42.435556,21
454528,18.982778,42.537222,21
407166,11.183333,44.916667,17
457322,6.479558,53.299510999999995,22
198813,24.9086111,59.5,9
379578,21.45,48.45,15
520027,15.389004000000002,52.443753,24
599908,14.133333,55.38333299999999,31
550216,25.55,47.183333000000005,26
526494,18.401915,51.096568,24
564129,24.416667,46.716667,26
77359,25.4833333,41.4166667,5
157533,12.75,48.816666999999995,12
426894,23.5,54.966666700000005,19
574134,22.175832999999997,42.61,27
553806,26.316667,47.283333,26
448363,28.251944,47.208611,20
595125,14.766667000000002,59.783333,31
349497,21.9833333,37.25,14
591036,14.783333,59.2,31
634020,34.016667,45.616667,32
119251,8.633333,52.816667,12
224673,-4.816667,43.416667,30
611002,12.133333,58.166667,31
240750,24.266667,60.6,10
437717,23.5519444,56.67277779999999,18
12956,19.5169444,41.111388899999994,0
627350,29.905381,49.573451,32
37191,18.175,43.0777778,4
628521,31.051293,47.277144,32
591871,14.983332999999998,58.8,31
205273,22.949722199999997,58.8308333,9
642416,38.1616,47.693773,32
98377,15.05,49.033333,7
656168,23.528059,50.148161,32
276313,-4.047751,48.284915000000005,11
86811,30.0372222,54.86027779999999,2
459556,5.3998349999999995,51.350174,22
70886,24.75,42.8666667,5
44664,18.000555600000002,44.0063889,4
278196,3.131307,45.115232,11
397826,-9.5469444,54.3044444,16
357314,20.65,38.8166667,14
133798,9.65,47.916667,12
310489,1.721178,43.587238,11
179716,10.95,54.35,12
631575,34.966667,47.566666999999995,32
592933,17.083333,58.86666700000001,31
523413,19.644658,52.674748,24
324891,-4.033333,55.7,13
627266,26.545378000000003,51.527923,32
167810,12.066667,47.916667,12
249139,25.866667,61.05,10
522988,17.546799,51.006544,24
78342,26.2,43.95,5
214906,-1.000124,37.799098,30
533664,-8.37915,41.716202,25
182684,7.65,50.75,12
384017,21.35,46.9,15
133399,13.316667,48.783333,12
626638,34.006505,49.950212,32
377320,19.221395,47.384493,15
91702,26.3,53.2,2
622835,19.1,49.35,28
220926,-5.447131,40.536258,30
244883,28.483333,66.45,10
233925,0.276414,42.579465,30
545227,26.6,45.2,26
99247,17.625519,50.207329,7
126309,9.183333,51.716667,12
111359,14.019534,49.939368,7
144860,12.283333,47.883333,12
411425,8.633333,45.6,17
455213,18.675556,42.592778,21
354483,22.9333333,38.4833333,14
257632,2.097151,48.528888,11
666359,26.026169,50.006302000000005,32
665298,23.73573,49.642257,32
39071,19.1775,44.673055600000005,4
70330,23.4666667,42.6666667,5
466165,8.366667,61.88333299999999,23
653980,37.851801,48.810644,32
404253,16.866667,41.05,17
186989,12.2,51.55,12
70382,24.5,43.2,5
378008,20.433333,46.3,15
487588,22.366667,51.583333,24
453545,19.014722,42.329722,21
86759,23.824444399999997,52.400833299999995,2
497070,22.308226,53.244319,24
321664,-1.916667,52.666667,13
129754,13.966667,53.95,12
627580,31.338858,51.812107,32
515160,23.205621,51.010332,24
591916,14.5,61.166667,31
295435,4.220117,47.561908,11
494386,20.037393,50.516935,24
520846,19.059624,54.177907999999995,24
189003,12.433333,48.133333,12
192927,9.430206,55.811777,8
321875,-1.383333,51.8,13
416447,12.437778,46.286111,17
523773,23.886545,50.868719,24
79128,24.75,42.9333333,5
480064,18.412616,50.485597,24
241564,23.133333,63.833333,10
158841,6.1,50.9,12
397976,-6.4625,53.5080556,16
521342,19.713883,52.680159,24
424613,21.1666667,55.9833333,19
73614,25.5833333,42.0666667,5
660533,27.230799,49.482269,32
190012,9.624548,57.124651,8
60435,2.933333,51.05,3
495825,17.397714999999998,51.693568,24
175671,11.466667,47.783333,12
241662,27.683333,64.233333,10
245771,24.95,60.4,10
217425,-1.692916,37.333813,30
344613,25.7,35.283333299999995,14
153209,12.983333,54.333333,12
24512,15.266667000000002,48.366667,1
203774,27.381388899999997,59.3191667,9
90928,24.4666667,52.283333299999995,2
620439,18.3,49.0833333,28
101072,12.697319,50.277047,7
223474,-3.811099,42.457755,30
599804,13.116667,56.283333,31
180574,12.95,51.05,12
326201,-1.65,52.933333,13
349279,24.4333333,37.15,14
482098,23.523229,51.2947,24
266705,-3.36803,48.469317,11
129251,9.233333,52.95,12
131457,6.766667,51.216667,12
289986,0.076564,47.703884,11
26508,10.029444,47.374722,1
629380,34.711389000000004,50.886111,32
35450,18.1225,43.0541667,4
494490,23.205457,52.142428,24
333282,-4.15,55.88333299999999,13
548221,25.75,46.533333,26
236282,-6.654386,42.725373,30
609806,18.233056,59.083056000000006,31
454661,18.793056,42.338889,21
221917,-2.219438,38.430012,30
104046,13.662920000000002,49.140674,7
580758,21.553056,42.790833,27
11447,19.5952778,41.2827778,0
530087,-9.128085,38.80358,25
286423,2.564859,47.352855,11
419641,9.533333,44.833333,17
44182,16.7425,44.88,4
412147,11.883333,46.033333,17
593011,15.033333,60.61666700000001,31
19882,13.316667,47.4,1
76027,26.5833333,43.95,5
658094,33.73958,49.153399,32
651031,25.645381,48.708055,32
268279,6.231288,47.10847,11
58536,5.6,50.75,3
372873,17.066667000000002,46.633333,15
311934,3.3238519999999996,48.249559000000005,11
279889,4.046627,49.860896999999994,11
304736,4.453094999999999,45.924631,11
341436,26.17,40.8955556,14
416791,13.9,37.85,17
461374,6.125668,52.413153,22
299474,-4.316667,48.533333,11
430288,24.5333333,55.05,19
349350,25.2,35.2,14
602128,14.1,57.7,31
386440,17.684725,46.572483,15
16,19.5244444,40.6147222,0
354921,23.5497222,41.085555600000006,14
650092,26.541948,51.497669,32
284550,-0.0666669999999999,44.983333,11
180225,10.783333,49.8,12
155287,11.283333,52.316666999999995,12
314751,3.783333,45.55,11
284464,5.146923999999999,45.082579,11
616584,15.366666699999998,45.9833333,29
314873,4.048083999999999,48.357384,11
481814,20.938077,52.354617,24
60051,5.533333,50.95,3
285763,3.3881629999999996,48.057608,11
194357,9.282063,56.944865,8
325709,1.3,51.95,13
64244,22.8,42.7333333,5
608704,21.033333,65.9,31
453622,19.1175,42.543056,21
336501,24.85,35.3333333,14
455519,18.515832999999997,42.481389,21
349287,23.35,37.6,14
428816,25.1,55.5833333,19
349923,24.45,41.3166667,14
132100,8.7,52.75,12
187676,11.283333,51.566666999999995,12
458022,6.371626999999999,53.162932,22
105186,16.612026999999998,49.565834,7
191095,10.11945,56.650456000000005,8
390589,-7.923611099999999,53.2083333,16
529215,-8.818093,39.449932,25
638342,37.931111,49.684722,32
523442,15.740947,54.087926,24
619789,17.7333333,48.533333299999995,28
528245,-8.581866,39.257116,25
290107,3.293993,47.088377,11
430225,23.1833333,55.6833333,19
342736,21.8666667,40.1666667,14
47825,4.25,51.1,3
541938,-8.41892,40.781703,25
293043,0.687381,46.189353,11
52883,4.233333,51.05,3
501479,15.923354000000002,51.188776,24
357004,19.8313889,39.7713889,14
70047,24.9,42.1,5
301754,1.94931,50.297517,11
399307,13.4,43.316666999999995,17
600243,13.183333,55.7,31
621454,19.1833333,48.5,28
240882,19.983333,60.13333299999999,10
335590,-1.15,52.916667,13
171316,14.783333,51.4,12
171305,8.45,48.033333,12
388549,17.789222,47.009493,15
244877,25.35,61.283333,10
616752,15.6813889,46.451944399999995,29
557991,23.1,46.383333,26
4931,20.6780556,40.451944399999995,0
267346,4.492319999999999,45.902961,11
169582,12.183333,51.216667,12
615267,16.319722199999998,46.811944399999994,29
51271,5.133333,50.333333,3
258510,-3.918444,48.382445,11
119745,10.95,48.516667,12
145151,11.433333,50.6,12
35932,16.4338889,44.396111100000006,4
27799,13.740556,46.654167,1
449231,29.134721999999996,46.866667,20
100807,14.509448999999998,50.694703,7
241077,25.616667,65.05,10
438065,27.5,56.533333299999995,18
270417,4.771707,49.69875,11
33145,18.2305556,43.1902778,4
88877,32.1972222,53.25277779999999,2
661770,30.942293,48.496649,32
362779,16.2216667,43.4972222,6
509875,18.211908,54.198477,24
365041,18.7155556,45.5261111,6
188745,13.15,50.633333,12
593533,16.016667,56.416667,31
234308,-7.282936,43.143051,30
512685,23.285675,52.122646,24
396283,-9.9811111,51.6466667,16
272211,-0.7,43.25,11
640852,34.166667,47.95,32
59095,5.55,50.616667,3
663419,28.702507,50.118778000000006,32
363456,17.410555600000002,45.7272222,6
19257,13.95,46.65,1
628058,29.279755,46.354609,32
572046,19.591111,44.246944,27
659368,34.197274,44.943094,32
199868,25.7944444,58.137777799999995,9
366237,18.0877778,45.4886111,6
667812,34.908521,46.544734000000005,32
5631,20.089722199999997,39.891388899999995,0
251314,24.918332999999997,60.24333299999999,10
175438,9.9,47.6,12
547814,27.316667,45.2,26
419794,9.683333,45.633333,17
357330,21.1833333,38.966666700000005,14
551420,27.1,47.766667,26
539812,-8.682226,40.240502,25
232499,2.773625,42.260137,30
5877,20.5061111,41.5861111,0
139461,14.366667,51.216667,12
330460,-1.8,52.416667,13
463212,6.444883,52.94789399999999,22
46402,5.066667,51.083333,3
154602,13.4,48.733333,12
422338,24.4333333,55.45,19
36772,18.8413889,43.7175,4
640284,34.089234999999995,50.748201,32
70657,27.85,43.85,5
77319,25.25,42.9333333,5
386441,17.662886,46.581404,15
512066,16.806065,50.778323,24
476109,14.616667,67.283333,23
207851,-6.140739,40.708999,30
657888,29.487165,48.619033,32
96751,26.7833333,55.0833333,2
159547,13.2,48.9,12
37717,18.4519444,44.1894444,4
634498,39.120953,48.062948,32
424014,22.0166667,56.216666700000005,19
252631,0.158067,47.967395,11
664990,24.520489,51.847465,32
590803,13.566667,57.45,31
199576,24.6166667,59.3094444,9
644826,34.398153,50.745299,32
586756,13.966667,57.85,31
355319,21.5872222,39.0302778,14
27618,15.133333,48.933333000000005,1
349586,22.8605556,40.7944444,14
489808,22.970809,50.8109,24
29611,12.1,47.483333,1
378110,20.366667,47.616667,15
350134,19.9338889,39.478055600000005,14
533794,-7.719464,41.030483,25
623303,21.95,48.9,28
581688,20.616667,43.05,27
456956,6.288349,52.249346,22
58920,3.9,51.133333,3
377285,22.65,48.05,15
200178,25.0147222,59.6325,9
530861,-8.783043,40.17371,25
274225,-1.54039,48.97662,11
24966,13.75,48.35,1
143072,10.933333,50.4,12
105900,12.681761,50.264264,7
274902,5.051486,46.591936,11
20963,13.804722,46.533889,1
505998,19.809288,54.18774200000001,24
243643,26.983333,65.35,10
183922,9.516667,49.166667,12
66911,24.7166667,42.3666667,5
530804,-8.068783999999999,40.034299,25
141247,8.258056,49.362778000000006,12
245842,22.333056,60.35,10
38138,18.805,43.7425,4
225033,-5.416117,43.443428999999995,30
638591,26.368891,49.184317,32
27386,11.816667,47.383333,1
171313,14.25,53.7,12
651459,30.402803999999996,46.434903000000006,32
398810,-7.9166667,52.716666700000005,16
78479,26.5166667,43.0,5
266340,1.216667,44.62338,11
239597,22.5,63.6,10
653069,25.33926,48.909504,32
476021,31.0,70.283333,23
173185,12.066667,49.216667,12
147832,7.15,52.35,12
38005,18.93,43.94694439999999,4
282935,0.978606,44.843462,11
525011,17.68915,53.987114,24
291644,6.283333,45.4,11
145447,10.933333,52.75,12
23821,16.816667000000002,48.3,1
153255,13.05,49.05,12
162784,8.666667,50.933333000000005,12
443201,24.3580556,57.0683333,18
316492,1.599131,48.2929,11
523274,17.533333,51.95,24
83843,23.75,52.15,2
291321,0.429306,45.735159,11
394174,-8.1252778,54.006111100000005,16
659938,33.374421999999996,47.051129,32
458818,6.86107,52.88020600000001,22
516897,20.416667,49.4,24
217206,-1.7856299999999998,42.115066,30
251253,23.666667,62.13333299999999,10
625936,28.35381,49.612028,32
421528,23.15,55.85,19
213948,-1.946627,40.74992,30
109808,16.309432,49.828565999999995,7
447799,28.593889,47.785278000000005,20
420123,22.2166667,55.3833333,19
503732,19.666667,53.1,24
639264,34.627694,47.635427,32
350668,22.4236111,40.2616667,14
232878,-6.312021,42.582851,30
615826,14.1633333,45.65,29
318888,-1.35,51.7,13
377640,18.383333,45.783333,15
437213,24.1,55.6,19
8592,20.222222199999997,42.1008333,0
93697,30.366666700000003,52.8333333,2
497839,20.637722,50.257519,24
46191,5.45,50.616667,3
587069,16.516667,58.216667,31
23877,10.766667,47.283333,1
212588,-8.499678999999999,43.115124,30
445117,27.75,56.85,18
249132,22.233333,62.35,10
289138,6.466667,43.916667,11
400431,8.819444,39.796944,17
272847,-1.927503,47.487379,11
368135,16.580833300000002,45.661666700000005,6
471432,25.5,70.866667,23
460594,5.368027,51.699942,22
392,20.3852778,40.2022222,0
374052,17.716604,46.037741,15
489604,18.750807,53.645966,24
240212,22.233333,60.9,10
461051,4.275059,51.548186,22
176740,7.0,49.933333000000005,12
197351,10.109145,56.471185,8
34169,17.0644444,44.7883333,4
517890,21.000886,53.914009,24
357494,25.0333333,35.0666667,14
223643,-4.291458,43.37877,30
193162,8.233333,56.233332999999995,8
450997,28.4675,46.610833,20
570487,24.883333,44.633333,26
119258,11.283333,51.616667,12
120216,12.3,48.4,12
536325,-8.99105,39.111989,25
652923,39.033333,48.116667,32
584216,20.783056,42.618333,27
93931,25.3333333,53.95,2
354212,22.3491667,40.5597222,14
441780,24.519722199999997,57.5191667,18
315095,5.805552,48.219235999999995,11
58274,3.583333,50.883333,3
87535,31.8741667,53.4755556,2
425933,24.6,54.75,19
16091,14.983332999999998,48.133333,1
145829,8.216667,48.216667,12
65371,24.9166667,41.5166667,5
237959,-7.4884,41.931658,30
661072,27.616667,51.083333,32
178963,8.316667,50.55,12
583397,20.329444,43.093333,27
566473,24.183333,47.383333,26
54403,4.7,50.45,3
185533,9.466667,47.7,12
628632,39.534721999999995,48.204722,32
227975,-8.916667,42.783333,30
534797,-8.670511999999999,38.578468,25
541966,-6.953011,40.825454,25
335895,-2.45,50.866667,13
135661,12.25,54.05,12
173507,13.333332999999998,48.733333,12
527450,19.62637,52.244244,24
537890,-8.287218,42.090345,25
302366,0.585433,44.631144,11
624963,17.716666699999998,47.8333333,28
379447,19.816667,48.1,15
211891,-1.868598,37.294538,30
458788,5.882845,50.845419,22
667351,32.666123999999996,52.050841,32
623360,18.5,48.5833333,28
564117,21.168056,45.853056,26
39131,18.1413889,44.025,4
17561,13.083333,47.983333,1
564917,21.283333,46.05,26
353146,21.894722199999997,39.4027778,14
167887,10.4,51.216667,12
299756,1.655996,46.523591,11
348811,21.3,37.783333299999995,14
500338,17.653173000000002,50.581905,24
168132,12.766667,49.016667,12
134336,9.05,53.416667,12
360318,17.125555600000002,45.6177778,6
643998,32.830215,46.262295,32
331826,-2.033889,51.363056,13
974,19.9758333,40.6833333,0
47564,5.05,49.766667,3
379548,20.716667,48.033333,15
279697,3.198248,44.440436,11
329833,-2.233333,53.283333,13
84919,31.5927778,53.2658333,2
316559,3.165049,47.322472999999995,11
466544,9.083333,62.066667,23
187265,11.45,51.083333,12
259924,2.256344,43.342989,11
379653,16.353091,46.788990000000005,15
11207,20.2083333,40.4516667,0
498613,21.008188,51.882611,24
598604,16.266667,56.7,31
485719,18.766667,49.866667,24
358628,22.4166667,37.1666667,14
2113,19.867222199999997,41.1294444,0
96900,30.785,53.0486111,2
93153,30.2,52.1333333,2
181753,13.15,51.083333,12
163656,8.083333,52.983332999999995,12
104414,14.343939,49.927791,7
61110,4.983333,51.066666999999995,3
447661,29.315,47.132222,20
479305,22.425328,50.712849,24
379141,17.583333,46.65,15
233949,-6.530444,40.601955,30
257374,-3.0630330000000003,47.983776,11
34486,16.681944400000003,44.575,4
28583,16.4,48.333333,1
657949,26.727649,49.958222,32
278720,5.002875,45.045451,11
256086,6.466667,45.25,11
615522,13.8438889,46.0644444,29
274407,-3.198085,48.743254,11
444694,24.5305556,57.4269444,18
572427,21.339722,43.324167,27
192704,8.837591,57.002480000000006,8
581416,19.768333,45.117778,27
404535,7.066667,45.75,17
228034,-1.6864669999999995,43.109333,30
613714,15.8025,46.3769444,29
589548,16.533333,59.783333,31
58414,5.483333,49.716667,3
285006,6.433333,44.55,11
199972,25.4777778,58.1855556,9
346484,24.5166667,41.0833333,14
223319,-0.279826,40.616501,30
263448,5.529001,44.447206,11
524603,18.102193,50.19024,24
579371,20.989722,43.828889,27
335370,-0.683333,54.05,13
350803,23.8297222,41.0330556,14
206741,26.683333299999997,59.3333333,9
172259,10.566667,54.166667,12
562706,27.35,46.166667,26
122257,7.266667,50.516667,12
471101,10.216667,64.133333,23
491436,20.826385,50.577527,24
562086,25.35,47.65,26
137799,7.25,50.433333000000005,12
274805,5.6821150000000005,49.319299,11
378101,18.2,47.283333,15
12582,20.4236111,41.53,0
16499,16.066667000000002,46.9,1
608158,14.15,58.683333,31
328122,-3.2,53.05,13
168019,10.55,47.583333,12
651590,28.554507,48.350036,32
578584,19.614444,43.949167,27
